label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,,,,,,,,,,,,,,,,
1151,36.0820029,140.0794796,357.646833,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1152,36.0820383,140.0794778,15.077075,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,36.0820392,140.0794781,341.831136,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1154,36.0820754,140.0794634,354.231448,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,36.0820762,140.0794633,6.222908,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1156,36.082114,140.0794684,0.782570,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1157,36.0821495,140.079469,1.087974,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1158,36.0821878,140.0794699,6.167994,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1159,36.0822222,140.0794745,9.790303,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1160,36.0822592,140.0794824,355.144036,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1161,36.0822963,140.0794785,3.774515,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1162,36.0823306,140.0794813,10.828906,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1163,36.0823644,140.0794893,9.797557,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1164,36.0823995,140.0794968,6.965044,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1165,36.0824339,140.079502,11.422416,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1166,36.0824671,140.0795103,7.057015,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1167,36.0825017,140.0795156,0.366523,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1168,36.0825396,140.0795159,5.033839,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1169,36.0825763,140.0795199,1.836857,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1170,36.0826141,140.0795214,4.993227,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1171,36.0826511,140.0795254,0.964588,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1172,36.0826895,140.0795262,7.506417,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1173,36.0827263,140.0795322,10.126284,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1174,36.0827625,140.0795402,4.704483,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1175,36.0828008,140.0795441,3.576231,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1176,36.0828383,140.079547,6.300235,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1177,36.0828749,140.079552,4.308380,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1178,36.0829103,140.0795553,1.622095,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1179,36.0829474,140.0795566,0.622347,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1180,36.0829846,140.0795571,346.874968,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1181,36.0830203,140.0795468,321.154175,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1182,36.0830489,140.0795183,287.542646,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1183,36.0830594,140.0794772,286.138517,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1184,36.0830699,140.0794323,317.368035,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1185,36.0830965,140.079402,275.017481,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1186,36.0830997,140.0793569,281.834125,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1187,36.0831071,140.0793132,275.988878,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1188,36.083111,140.0792672,268.040512,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1189,36.0831098,140.0792238,274.685660,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1190,36.0831129,140.079177,272.132480,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1191,36.0831142,140.0791338,281.551461,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1192,36.0831216,140.079089,273.667551,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1193,36.0831239,140.0790446,274.893847,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1194,36.083127,140.0789998,261.265231,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1195,36.0831214,140.0789547,270.624625,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1196,36.0831218,140.0789093,284.397227,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1197,36.0831307,140.0788664,281.286607,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1198,36.0831377,140.078823,272.372416,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1199,36.0831392,140.0787782,272.223676,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
