label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C0,35.6497354,139.5025299,95.641858,1.5,1.5,0,0,1
C0-C1_1,35.6497319,139.5025735,100.235355,1.5,1.5,0,0,1
C0-C1_2,35.6497254,139.5026178,98.864134,1.5,1.5,0,0,1
C0-C1_3,35.6497199,139.5026612,93.994059,1.5,1.5,0,0,1
C1,35.6497191,139.5026753,93.994059,1.5,1.5,0,0,1
