label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C1,35.6497191,139.5026753,32.008403,1.5,1.5,0,0,1
C1-C2_1,35.6497204,139.5026763,23.988703,1.5,1.5,0,0,1
C1-C2_2,35.649754,139.5026947,41.686843,1.5,1.5,0,0,1
C1-C2_3,35.6497811,139.5027244,74.826120,1.5,1.5,0,0,1
C2,35.6497904,139.5027666,74.826120,1.5,1.5,0,0,1
