label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C3,35.6496911,139.5028802,264.377353,1.5,1.5,0,0,1
C3-C5_1,35.6496909,139.5028777,193.158920,1.5,1.5,0,0,1
C3-C5_2,35.6496551,139.5028674,193.944173,1.5,1.5,0,0,1
C3-C5_3,35.6496191,139.5028564,189.473797,1.5,1.5,0,0,1
C5,35.6495967,139.5028518,189.473797,1.5,1.5,0,0,1
