label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C7,35.6496245,139.5026544,181.767477,1.5,1.5,0,0,1
C7-C6_1,35.6496166,139.5026541,178.974030,1.5,1.5,0,0,1
C7-C6_2,35.6495803,139.5026549,150.135510,1.5,1.5,0,0,1
C7-C6_3,35.6495486,139.5026773,120.819049,1.5,1.5,0,0,1
C7-C6_4,35.6495295,139.5027167,103.414035,1.5,1.5,0,0,1
C6,35.6495245,139.5027425,103.414035,1.5,1.5,0,0,1
