label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C1,35.6497201,139.5026795,320.902852,1.5,1.5,0,0,1
C1-C7_1,35.6497202,139.5026794,180.000000,1.5,1.5,0,0,1
C1-C7_2,35.64972,139.5026794,193.500343,1.5,1.5,0,0,1
C1-C7_3,35.6496848,139.502669,188.428714,1.5,1.5,0,0,1
C1-C7_4,35.6496508,139.5026628,194.549336,1.5,1.5,0,0,1
C7,35.6496245,139.5026544,194.549336,1.5,1.5,0,0,1
