label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C6,35.6495245,139.5027425,87.082011,1.5,1.5,0,0,1
C6-C5_1,35.6495252,139.5027594,75.989252,1.5,1.5,0,0,1
C6-C5_2,35.649534,139.5028028,47.644217,1.5,1.5,0,0,1
C6-C5_3,35.6495583,139.5028356,24.040894,1.5,1.5,0,0,1
C6-C5_4,35.649592,139.5028541,17.639237,1.5,1.5,0,0,1
C5,35.6495943,139.502855,17.639237,1.5,1.5,0,0,1
