label,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C6,28280.828447,44275.657976,-220.669941,0.000000000,0.000000000,-0.016371810,0.999865973,0,0,0,0,0
C6-C10_1,28286.175377,44275.500705,-220.692530,0.000000000,0.000000000,-0.016371810,0.999865973,0,0,0,0,0
C6-C10_2,28291.522307,44275.343438,-220.715123,0.000000000,0.000000000,-0.016371810,0.999865973,0,0,0,0,0
C6-C10_3,28296.869237,44275.186173,-220.737721,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_4,28302.216168,44275.028912,-220.760323,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_5,28307.563098,44274.871655,-220.782929,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_6,28312.910029,44274.714400,-220.805541,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_7,28318.256960,44274.557149,-220.828156,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_8,28323.603892,44274.399901,-220.850776,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_9,28328.950823,44274.242656,-220.873401,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_10,28334.297755,44274.085414,-220.896030,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_11,28339.644687,44273.928176,-220.918664,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_12,28344.991619,44273.770941,-220.941302,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C6-C10_13,28350.338551,44273.613709,-220.963945,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
C10,28355.685483,44273.456480,-220.986592,0.000000000,0.000000000,-0.016371801,0.999865973,0,0,0,0,0
