label,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
33,28254.573106,44484.952546,-222.014825,0.000000000,0.000000000,-0.354054427,0.935224820,0,0,0,0,0
34,28260.895831,44479.424821,-222.004128,0.000000000,0.000000000,-0.430949360,0.902376113,0,0,0,0,0
35,28265.417180,44473.891345,-221.985426,0.000000000,0.000000000,-0.430949218,0.902376181,0,0,0,0,0
36,28269.938536,44468.357872,-221.966733,0.000000000,0.000000000,-0.430949076,0.902376248,0,0,0,0,0
37,28274.459897,44462.824401,-221.948048,0.000000000,0.000000000,-0.430949076,0.902376248,0,0,0,0,0
